,Unnamed: 0,DateTime,Day,Holiday,Seq,Watt,Temp
983,239,2014년 2월 10일 - 23시,월,X,23,834,8.0
984,240,2014년 2월 11일 - 0시,화,X,0,247,10.0
985,241,2014년 2월 11일 - 1시,화,X,1,264,10.0
986,242,2014년 2월 11일 - 2시,화,X,2,337,10.0
987,243,2014년 2월 11일 - 3시,화,X,3,243,9.0
988,244,2014년 2월 11일 - 4시,화,X,4,258,7.5
989,245,2014년 2월 11일 - 5시,화,X,5,917,8.0
990,246,2014년 2월 11일 - 6시,화,X,6,280,7.0
991,247,2014년 2월 11일 - 7시,화,X,7,2676,6.5
992,248,2014년 2월 11일 - 8시,화,X,8,4534,6.0
993,249,2014년 2월 11일 - 9시,화,X,9,688,6.0
994,250,2014년 2월 11일 - 10시,화,X,10,344,6.5
995,251,2014년 2월 11일 - 11시,화,X,11,2917,7.0
996,252,2014년 2월 11일 - 12시,화,X,12,496,8.0
997,253,2014년 2월 11일 - 13시,화,X,13,2879,8.5
998,254,2014년 2월 11일 - 14시,화,X,14,3015,8.5
999,255,2014년 2월 11일 - 15시,화,X,15,1837,8.0
1000,256,2014년 2월 11일 - 16시,화,X,16,516,8.0
1001,257,2014년 2월 11일 - 17시,화,X,17,2002,8.0
1002,258,2014년 2월 11일 - 18시,화,X,18,2154,8.0
1003,259,2014년 2월 11일 - 19시,화,X,19,4811,8.0
1004,260,2014년 2월 11일 - 20시,화,X,20,663,8.0
1005,261,2014년 2월 11일 - 21시,화,X,21,2305,8.0
1006,262,2014년 2월 11일 - 22시,화,X,22,625,8.0
1007,263,2014년 2월 11일 - 23시,화,X,23,336,8.0
1008,264,2014년 2월 12일 - 0시,수,X,0,377,10.0
1009,265,2014년 2월 12일 - 1시,수,X,1,486,10.0
1010,266,2014년 2월 12일 - 2시,수,X,2,261,10.0
1011,267,2014년 2월 12일 - 3시,수,X,3,217,9.0
1012,268,2014년 2월 12일 - 4시,수,X,4,250,7.5
1013,269,2014년 2월 12일 - 5시,수,X,5,225,8.0
1014,270,2014년 2월 12일 - 6시,수,X,6,292,7.0
1015,271,2014년 2월 12일 - 7시,수,X,7,2692,6.5
1016,272,2014년 2월 12일 - 8시,수,X,8,3751,6.0
1017,273,2014년 2월 12일 - 9시,수,X,9,2869,6.0
1018,274,2014년 2월 12일 - 10시,수,X,10,2589,6.5
1019,275,2014년 2월 12일 - 11시,수,X,11,337,7.0
1020,276,2014년 2월 12일 - 12시,수,X,12,1980,8.0
1021,277,2014년 2월 12일 - 13시,수,X,13,2684,8.5
1022,278,2014년 2월 12일 - 14시,수,X,14,522,8.5
1023,279,2014년 2월 12일 - 15시,수,X,15,422,8.0
1024,280,2014년 2월 12일 - 16시,수,X,16,410,8.0
1025,281,2014년 2월 12일 - 17시,수,X,17,2924,8.0
1026,282,2014년 2월 12일 - 18시,수,X,18,2107,8.0
1027,283,2014년 2월 12일 - 19시,수,X,19,549,8.0
1028,284,2014년 2월 12일 - 20시,수,X,20,3043,8.0
1029,285,2014년 2월 12일 - 21시,수,X,21,639,8.0
1030,286,2014년 2월 12일 - 22시,수,X,22,577,8.0
1031,287,2014년 2월 12일 - 23시,수,X,23,319,8.0
1032,288,2014년 2월 13일 - 0시,목,X,0,240,10.0
1033,289,2014년 2월 13일 - 1시,목,X,1,226,10.0
1034,290,2014년 2월 13일 - 2시,목,X,2,267,10.0
1035,291,2014년 2월 13일 - 3시,목,X,3,298,9.0
1036,292,2014년 2월 13일 - 4시,목,X,4,786,7.5
1037,293,2014년 2월 13일 - 5시,목,X,5,401,8.0
1038,294,2014년 2월 13일 - 6시,목,X,6,234,7.0
1039,295,2014년 2월 13일 - 7시,목,X,7,2740,6.5
1040,296,2014년 2월 13일 - 8시,목,X,8,6264,6.0
1041,297,2014년 2월 13일 - 9시,목,X,9,445,6.0
1042,298,2014년 2월 13일 - 10시,목,X,10,335,6.5
1043,299,2014년 2월 13일 - 11시,목,X,11,938,7.0
1044,300,2014년 2월 13일 - 12시,목,X,12,381,8.0
1045,301,2014년 2월 13일 - 13시,목,X,13,328,8.5
1046,302,2014년 2월 13일 - 14시,목,X,14,1978,8.5
1047,303,2014년 2월 13일 - 15시,목,X,15,385,8.0
1048,304,2014년 2월 13일 - 16시,목,X,16,1514,8.0
1049,305,2014년 2월 13일 - 17시,목,X,17,2856,8.0
1050,306,2014년 2월 13일 - 18시,목,X,18,3028,8.0
1051,307,2014년 2월 13일 - 19시,목,X,19,3102,8.0
1052,308,2014년 2월 13일 - 20시,목,X,20,3434,8.0
1053,309,2014년 2월 13일 - 21시,목,X,21,502,8.0
1054,310,2014년 2월 13일 - 22시,목,X,22,662,8.0
1055,311,2014년 2월 13일 - 23시,목,X,23,398,8.0
1056,312,2014년 2월 14일 - 0시,금,X,0,254,10.0
1057,313,2014년 2월 14일 - 1시,금,X,1,294,10.0
1058,314,2014년 2월 14일 - 2시,금,X,2,250,10.0
1059,315,2014년 2월 14일 - 3시,금,X,3,433,9.0
1060,316,2014년 2월 14일 - 4시,금,X,4,254,7.5
1061,317,2014년 2월 14일 - 5시,금,X,5,247,8.0
1062,318,2014년 2월 14일 - 6시,금,X,6,333,7.0
1063,319,2014년 2월 14일 - 7시,금,X,7,2731,6.5
1064,320,2014년 2월 14일 - 8시,금,X,8,479,6.0
1065,321,2014년 2월 14일 - 9시,금,X,9,342,6.0
1066,322,2014년 2월 14일 - 10시,금,X,10,2930,6.5
1067,323,2014년 2월 14일 - 11시,금,X,11,2816,7.0
1068,324,2014년 2월 14일 - 12시,금,X,12,4963,8.0
1069,325,2014년 2월 14일 - 13시,금,X,13,2890,8.5
1070,326,2014년 2월 14일 - 14시,금,X,14,2716,8.5
1071,327,2014년 2월 14일 - 15시,금,X,15,930,8.0
1072,328,2014년 2월 14일 - 16시,금,X,16,347,8.0
1073,329,2014년 2월 14일 - 17시,금,X,17,650,8.0
1074,330,2014년 2월 14일 - 18시,금,X,18,4882,8.0
1075,331,2014년 2월 14일 - 19시,금,X,19,539,8.0
1076,332,2014년 2월 14일 - 20시,금,X,20,928,8.0
1077,333,2014년 2월 14일 - 21시,금,X,21,517,8.0
1078,334,2014년 2월 14일 - 22시,금,X,22,531,8.0
1079,335,2014년 2월 14일 - 23시,금,X,23,548,8.0
1080,336,2014년 2월 15일 - 0시,토,O,0,450,10.0
1081,337,2014년 2월 15일 - 1시,토,O,1,239,10.0
1082,338,2014년 2월 15일 - 2시,토,O,2,378,10.0
1083,339,2014년 2월 15일 - 3시,토,O,3,270,9.0
1084,340,2014년 2월 15일 - 4시,토,O,4,232,7.5
1085,341,2014년 2월 15일 - 5시,토,O,5,318,8.0
1086,342,2014년 2월 15일 - 6시,토,O,6,236,7.0
1087,343,2014년 2월 15일 - 7시,토,O,7,319,6.5
1088,344,2014년 2월 15일 - 8시,토,O,8,2640,6.0
1089,345,2014년 2월 15일 - 9시,토,O,9,2712,6.0
1090,346,2014년 2월 15일 - 10시,토,O,10,1963,6.5
1091,347,2014년 2월 15일 - 11시,토,O,11,343,7.0
1092,348,2014년 2월 15일 - 12시,토,O,12,2701,8.0
1093,349,2014년 2월 15일 - 13시,토,O,13,3141,8.5
1094,350,2014년 2월 15일 - 14시,토,O,14,532,8.5
1095,351,2014년 2월 15일 - 15시,토,O,15,4887,8.0
1096,352,2014년 2월 15일 - 16시,토,O,16,2041,8.0
1097,353,2014년 2월 15일 - 17시,토,O,17,2890,8.0
1098,354,2014년 2월 15일 - 18시,토,O,18,2822,8.0
1099,355,2014년 2월 15일 - 19시,토,O,19,2661,8.0
1100,356,2014년 2월 15일 - 20시,토,O,20,3444,8.0
1101,357,2014년 2월 15일 - 21시,토,O,21,553,8.0
1102,358,2014년 2월 15일 - 22시,토,O,22,910,8.0
1103,359,2014년 2월 15일 - 23시,토,O,23,324,8.0
1104,360,2014년 2월 16일 - 0시,일,O,0,281,10.0
1105,361,2014년 2월 16일 - 1시,일,O,1,298,10.0
1106,362,2014년 2월 16일 - 2시,일,O,2,258,10.0
1107,363,2014년 2월 16일 - 3시,일,O,3,316,9.0
1108,364,2014년 2월 16일 - 4시,일,O,4,497,7.5
1109,365,2014년 2월 16일 - 5시,일,O,5,237,8.0
1110,366,2014년 2월 16일 - 6시,일,O,6,667,7.0
1111,367,2014년 2월 16일 - 7시,일,O,7,2974,6.5
1112,368,2014년 2월 16일 - 8시,일,O,8,2044,6.0
1113,369,2014년 2월 16일 - 9시,일,O,9,311,6.0
1114,370,2014년 2월 16일 - 10시,일,O,10,2916,6.5
1115,371,2014년 2월 16일 - 11시,일,O,11,3021,7.0
1116,372,2014년 2월 16일 - 12시,일,O,12,3316,8.0
1117,373,2014년 2월 16일 - 13시,일,O,13,271,8.5
1118,374,2014년 2월 16일 - 14시,일,O,14,2901,8.5
1119,375,2014년 2월 16일 - 15시,일,O,15,2731,8.0
1120,376,2014년 2월 16일 - 16시,일,O,16,2704,8.0
1121,377,2014년 2월 16일 - 17시,일,O,17,326,8.0
1122,378,2014년 2월 16일 - 18시,일,O,18,2270,8.0
1123,379,2014년 2월 16일 - 19시,일,O,19,2831,8.0
1124,380,2014년 2월 16일 - 20시,일,O,20,619,8.0
1125,381,2014년 2월 16일 - 21시,일,O,21,3930,8.0
1126,382,2014년 2월 16일 - 22시,일,O,22,756,8.0
1127,383,2014년 2월 16일 - 23시,일,O,23,2592,8.0
1128,384,2014년 2월 17일 - 0시,월,X,0,2632,10.0
1129,385,2014년 2월 17일 - 1시,월,X,1,240,10.0
1130,386,2014년 2월 17일 - 2시,월,X,2,662,10.0
1131,387,2014년 2월 17일 - 3시,월,X,3,219,9.0
1132,388,2014년 2월 17일 - 4시,월,X,4,257,7.5
1133,389,2014년 2월 17일 - 5시,월,X,5,243,8.0
1134,390,2014년 2월 17일 - 6시,월,X,6,287,7.0
1135,391,2014년 2월 17일 - 7시,월,X,7,299,6.5
1136,392,2014년 2월 17일 - 8시,월,X,8,2795,6.0
1137,393,2014년 2월 17일 - 9시,월,X,9,459,6.0
1138,394,2014년 2월 17일 - 10시,월,X,10,272,6.5
1139,395,2014년 2월 17일 - 11시,월,X,11,2762,7.0
1140,396,2014년 2월 17일 - 12시,월,X,12,2054,8.0
1141,397,2014년 2월 17일 - 13시,월,X,13,420,8.5
1142,398,2014년 2월 17일 - 14시,월,X,14,259,8.5
1143,399,2014년 2월 17일 - 15시,월,X,15,257,8.0
1144,400,2014년 2월 17일 - 16시,월,X,16,2685,8.0
1145,401,2014년 2월 17일 - 17시,월,X,17,2458,8.0
1146,402,2014년 2월 17일 - 18시,월,X,18,2685,8.0
1147,403,2014년 2월 17일 - 19시,월,X,19,517,8.0
1148,404,2014년 2월 17일 - 20시,월,X,20,6449,8.0
1149,405,2014년 2월 17일 - 21시,월,X,21,2318,8.0
1150,406,2014년 2월 17일 - 22시,월,X,22,2227,8.0
1151,407,2014년 2월 17일 - 23시,월,X,23,272,8.0
1152,408,2014년 2월 18일 - 0시,화,X,0,258,10.0
1153,409,2014년 2월 18일 - 1시,화,X,1,245,10.0
1154,410,2014년 2월 18일 - 2시,화,X,2,259,10.0
1155,411,2014년 2월 18일 - 3시,화,X,3,250,9.0
1156,412,2014년 2월 18일 - 4시,화,X,4,394,7.5
1157,413,2014년 2월 18일 - 5시,화,X,5,272,8.0
1158,414,2014년 2월 18일 - 6시,화,X,6,321,7.0
1159,415,2014년 2월 18일 - 7시,화,X,7,3678,6.5
1160,416,2014년 2월 18일 - 8시,화,X,8,513,6.0
1161,417,2014년 2월 18일 - 9시,화,X,9,245,6.0
1162,418,2014년 2월 18일 - 10시,화,X,10,299,6.5
1163,419,2014년 2월 18일 - 11시,화,X,11,284,7.0
1164,420,2014년 2월 18일 - 12시,화,X,12,4429,8.0
1165,421,2014년 2월 18일 - 13시,화,X,13,372,8.5
1166,422,2014년 2월 18일 - 14시,화,X,14,343,8.5
1167,423,2014년 2월 18일 - 15시,화,X,15,337,8.0
1168,424,2014년 2월 18일 - 16시,화,X,16,248,8.0
1169,425,2014년 2월 18일 - 17시,화,X,17,2838,8.0
1170,426,2014년 2월 18일 - 18시,화,X,18,3586,8.0
1171,427,2014년 2월 18일 - 19시,화,X,19,2224,8.0
1172,428,2014년 2월 18일 - 20시,화,X,20,834,8.0
1173,429,2014년 2월 18일 - 21시,화,X,21,646,8.0
1174,430,2014년 2월 18일 - 22시,화,X,22,513,8.0
1175,431,2014년 2월 18일 - 23시,화,X,23,234,8.0
1176,432,2014년 2월 19일 - 0시,수,X,0,319,10.0
1177,433,2014년 2월 19일 - 1시,수,X,1,224,10.0
1178,434,2014년 2월 19일 - 2시,수,X,2,215,10.0
1179,435,2014년 2월 19일 - 3시,수,X,3,226,9.0
1180,436,2014년 2월 19일 - 4시,수,X,4,224,7.5
1181,437,2014년 2월 19일 - 5시,수,X,5,355,8.0
1182,438,2014년 2월 19일 - 6시,수,X,6,2793,7.0
1183,439,2014년 2월 19일 - 7시,수,X,7,376,6.5
1184,440,2014년 2월 19일 - 8시,수,X,8,377,6.0
1185,441,2014년 2월 19일 - 9시,수,X,9,389,6.0
1186,442,2014년 2월 19일 - 10시,수,X,10,1969,6.5
1187,443,2014년 2월 19일 - 11시,수,X,11,3010,7.0
1188,444,2014년 2월 19일 - 12시,수,X,12,2878,8.0
1189,445,2014년 2월 19일 - 13시,수,X,13,3701,8.5
1190,446,2014년 2월 19일 - 14시,수,X,14,390,8.5
1191,447,2014년 2월 19일 - 15시,수,X,15,363,8.0
1192,448,2014년 2월 19일 - 16시,수,X,16,513,8.0
1193,449,2014년 2월 19일 - 17시,수,X,17,2821,8.0
1194,450,2014년 2월 19일 - 18시,수,X,18,515,8.0
1195,451,2014년 2월 19일 - 19시,수,X,19,528,8.0
1196,452,2014년 2월 19일 - 20시,수,X,20,2877,8.0
1197,453,2014년 2월 19일 - 21시,수,X,21,2862,8.0
1198,454,2014년 2월 19일 - 22시,수,X,22,411,8.0
1199,455,2014년 2월 19일 - 23시,수,X,23,299,8.0
1200,456,2014년 2월 20일 - 0시,목,X,0,215,10.0
1201,457,2014년 2월 20일 - 1시,목,X,1,359,10.0
1202,458,2014년 2월 20일 - 2시,목,X,2,213,10.0
1203,459,2014년 2월 20일 - 3시,목,X,3,208,9.0
1204,460,2014년 2월 20일 - 4시,목,X,4,506,7.5
1205,461,2014년 2월 20일 - 5시,목,X,5,217,8.0
1206,462,2014년 2월 20일 - 6시,목,X,6,213,7.0
1207,463,2014년 2월 20일 - 7시,목,X,7,2684,6.5
1208,464,2014년 2월 20일 - 8시,목,X,8,353,6.0
1209,465,2014년 2월 20일 - 9시,목,X,9,352,6.0
1210,466,2014년 2월 20일 - 10시,목,X,10,207,6.5
1211,467,2014년 2월 20일 - 11시,목,X,11,218,7.0
1212,468,2014년 2월 20일 - 12시,목,X,12,204,8.0
1213,469,2014년 2월 20일 - 13시,목,X,13,257,8.5
1214,470,2014년 2월 20일 - 14시,목,X,14,239,8.5
1215,471,2014년 2월 20일 - 15시,목,X,15,353,8.0
1216,472,2014년 2월 20일 - 16시,목,X,16,355,8.0
1217,473,2014년 2월 20일 - 17시,목,X,17,212,8.0
1218,474,2014년 2월 20일 - 18시,목,X,18,216,8.0
1219,475,2014년 2월 20일 - 19시,목,X,19,331,8.0
1220,476,2014년 2월 20일 - 20시,목,X,20,2135,8.0
1221,477,2014년 2월 20일 - 21시,목,X,21,322,8.0
1222,478,2014년 2월 20일 - 22시,목,X,22,212,8.0
1223,479,2014년 2월 20일 - 23시,목,X,23,1969,8.0
1224,480,2014년 2월 21일 - 0시,금,X,0,315,10.0
1225,481,2014년 2월 21일 - 1시,금,X,1,222,10.0
1226,482,2014년 2월 21일 - 2시,금,X,2,871,10.0
1227,483,2014년 2월 21일 - 3시,금,X,3,212,9.0
1228,484,2014년 2월 21일 - 4시,금,X,4,208,7.5
1229,485,2014년 2월 21일 - 5시,금,X,5,214,8.0
1230,486,2014년 2월 21일 - 6시,금,X,6,357,7.0
1231,487,2014년 2월 21일 - 7시,금,X,7,270,6.5
1232,488,2014년 2월 21일 - 8시,금,X,8,2680,6.0
1233,489,2014년 2월 21일 - 9시,금,X,9,252,6.0
1234,490,2014년 2월 21일 - 10시,금,X,10,333,6.5
1235,491,2014년 2월 21일 - 11시,금,X,11,256,7.0
1236,492,2014년 2월 21일 - 12시,금,X,12,254,8.0
1237,493,2014년 2월 21일 - 13시,금,X,13,242,8.5
1238,494,2014년 2월 21일 - 14시,금,X,14,245,8.5
1239,495,2014년 2월 21일 - 15시,금,X,15,264,8.0
1240,496,2014년 2월 21일 - 16시,금,X,16,217,8.0
1241,497,2014년 2월 21일 - 17시,금,X,17,288,8.0
1242,498,2014년 2월 21일 - 18시,금,X,18,221,8.0
1243,499,2014년 2월 21일 - 19시,금,X,19,1266,8.0
1244,500,2014년 2월 21일 - 20시,금,X,20,2760,8.0
1245,501,2014년 2월 21일 - 21시,금,X,21,4179,8.0
1246,502,2014년 2월 21일 - 22시,금,X,22,2704,8.0
1247,503,2014년 2월 21일 - 23시,금,X,23,2605,8.0
1248,504,2014년 2월 22일 - 0시,토,O,0,2653,10.0
1249,505,2014년 2월 22일 - 1시,토,O,1,305,10.0
1250,506,2014년 2월 22일 - 2시,토,O,2,225,10.0
1251,507,2014년 2월 22일 - 3시,토,O,3,423,9.0
1252,508,2014년 2월 22일 - 4시,토,O,4,218,7.5
1253,509,2014년 2월 22일 - 5시,토,O,5,310,8.0
1254,510,2014년 2월 22일 - 6시,토,O,6,264,7.0
1255,511,2014년 2월 22일 - 7시,토,O,7,3796,6.5
1256,512,2014년 2월 22일 - 8시,토,O,8,2002,6.0
1257,513,2014년 2월 22일 - 9시,토,O,9,327,6.0
1258,514,2014년 2월 22일 - 10시,토,O,10,907,6.5
1259,515,2014년 2월 22일 - 11시,토,O,11,412,7.0
1260,516,2014년 2월 22일 - 12시,토,O,12,414,8.0
1261,517,2014년 2월 22일 - 13시,토,O,13,1980,8.5
1262,518,2014년 2월 22일 - 14시,토,O,14,2863,8.5
1263,519,2014년 2월 22일 - 15시,토,O,15,3047,8.0
1264,520,2014년 2월 22일 - 16시,토,O,16,2774,8.0
1265,521,2014년 2월 22일 - 17시,토,O,17,2809,8.0
1266,522,2014년 2월 22일 - 18시,토,O,18,2881,8.0
1267,523,2014년 2월 22일 - 19시,토,O,19,3635,8.0
1268,524,2014년 2월 22일 - 20시,토,O,20,2191,8.0
1269,525,2014년 2월 22일 - 21시,토,O,21,625,8.0
1270,526,2014년 2월 22일 - 22시,토,O,22,574,8.0
1271,527,2014년 2월 22일 - 23시,토,O,23,345,8.0
1272,528,2014년 2월 23일 - 0시,일,O,0,217,10.0
1273,529,2014년 2월 23일 - 1시,일,O,1,221,10.0
1274,530,2014년 2월 23일 - 2시,일,O,2,366,10.0
1275,531,2014년 2월 23일 - 3시,일,O,3,357,9.0
1276,532,2014년 2월 23일 - 4시,일,O,4,236,7.5
1277,533,2014년 2월 23일 - 5시,일,O,5,219,8.0
1278,534,2014년 2월 23일 - 6시,일,O,6,304,7.0
1279,535,2014년 2월 23일 - 7시,일,O,7,3526,6.5
1280,536,2014년 2월 23일 - 8시,일,O,8,2040,6.0
1281,537,2014년 2월 23일 - 9시,일,O,9,377,6.0
1282,538,2014년 2월 23일 - 10시,일,O,10,2805,6.5
1283,539,2014년 2월 23일 - 11시,일,O,11,351,7.0
1284,540,2014년 2월 23일 - 12시,일,O,12,1973,8.0
1285,541,2014년 2월 23일 - 13시,일,O,13,1991,8.5
1286,542,2014년 2월 23일 - 14시,일,O,14,480,8.5
1287,543,2014년 2월 23일 - 15시,일,O,15,472,8.0
1288,544,2014년 2월 23일 - 16시,일,O,16,488,8.0
1289,545,2014년 2월 23일 - 17시,일,O,17,1985,8.0
1290,546,2014년 2월 23일 - 18시,일,O,18,2040,8.0
1291,547,2014년 2월 23일 - 19시,일,O,19,2096,8.0
1292,548,2014년 2월 23일 - 20시,일,O,20,624,8.0
1293,549,2014년 2월 23일 - 21시,일,O,21,2986,8.0
1294,550,2014년 2월 23일 - 22시,일,O,22,2575,8.0
1295,551,2014년 2월 23일 - 23시,일,O,23,277,8.0
1296,552,2014년 2월 24일 - 0시,월,X,0,223,10.0
1297,553,2014년 2월 24일 - 1시,월,X,1,222,10.0
1298,554,2014년 2월 24일 - 2시,월,X,2,502,10.0
1299,555,2014년 2월 24일 - 3시,월,X,3,229,9.0
1300,556,2014년 2월 24일 - 4시,월,X,4,226,7.5
1301,557,2014년 2월 24일 - 5시,월,X,5,319,8.0
1302,558,2014년 2월 24일 - 6시,월,X,6,300,7.0
1303,559,2014년 2월 24일 - 7시,월,X,7,2620,6.5
1304,560,2014년 2월 24일 - 8시,월,X,8,2761,6.0
1305,561,2014년 2월 24일 - 9시,월,X,9,977,6.0
1306,562,2014년 2월 24일 - 10시,월,X,10,2856,6.5
1307,563,2014년 2월 24일 - 11시,월,X,11,2615,7.0
1308,564,2014년 2월 24일 - 12시,월,X,12,1109,8.0
1309,565,2014년 2월 24일 - 13시,월,X,13,262,8.5
1310,566,2014년 2월 24일 - 14시,월,X,14,4480,8.5
1311,567,2014년 2월 24일 - 15시,월,X,15,456,8.0
1312,568,2014년 2월 24일 - 16시,월,X,16,1829,8.0
1313,569,2014년 2월 24일 - 17시,월,X,17,4033,8.0
1314,570,2014년 2월 24일 - 18시,월,X,18,1982,8.0
1315,571,2014년 2월 24일 - 19시,월,X,19,3516,8.0
1316,572,2014년 2월 24일 - 20시,월,X,20,2055,8.0
1317,573,2014년 2월 24일 - 21시,월,X,21,726,8.0
1318,574,2014년 2월 24일 - 22시,월,X,22,377,8.0
1319,575,2014년 2월 24일 - 23시,월,X,23,284,8.0
1320,576,2014년 2월 25일 - 0시,화,X,0,222,10.0
1321,577,2014년 2월 25일 - 1시,화,X,1,221,10.0
1322,578,2014년 2월 25일 - 2시,화,X,2,301,10.0
1323,579,2014년 2월 25일 - 3시,화,X,3,227,9.0
1324,580,2014년 2월 25일 - 4시,화,X,4,321,7.5
1325,581,2014년 2월 25일 - 5시,화,X,5,370,8.0
1326,582,2014년 2월 25일 - 6시,화,X,6,226,7.0
1327,583,2014년 2월 25일 - 7시,화,X,7,223,6.5
1328,584,2014년 2월 25일 - 8시,화,X,8,2733,6.0
1329,585,2014년 2월 25일 - 9시,화,X,9,3755,6.0
1330,586,2014년 2월 25일 - 10시,화,X,10,2838,6.5
1331,587,2014년 2월 25일 - 11시,화,X,11,3513,7.0
1332,588,2014년 2월 25일 - 12시,화,X,12,1779,8.0
1333,589,2014년 2월 25일 - 13시,화,X,13,3050,8.5
1334,590,2014년 2월 25일 - 14시,화,X,14,411,8.5
1335,591,2014년 2월 25일 - 15시,화,X,15,440,8.0
1336,592,2014년 2월 25일 - 16시,화,X,16,400,8.0
1337,593,2014년 2월 25일 - 17시,화,X,17,4697,8.0
1338,594,2014년 2월 25일 - 18시,화,X,18,2925,8.0
1339,595,2014년 2월 25일 - 19시,화,X,19,1518,8.0
1340,596,2014년 2월 25일 - 20시,화,X,20,774,8.0
1341,597,2014년 2월 25일 - 21시,화,X,21,2299,8.0
1342,598,2014년 2월 25일 - 22시,화,X,22,612,8.0
1343,599,2014년 2월 25일 - 23시,화,X,23,246,8.0
1344,600,2014년 2월 26일 - 0시,수,X,0,222,10.0
1345,601,2014년 2월 26일 - 1시,수,X,1,1204,10.0
1346,602,2014년 2월 26일 - 2시,수,X,2,219,10.0
1347,603,2014년 2월 26일 - 3시,수,X,3,225,9.0
1348,604,2014년 2월 26일 - 4시,수,X,4,366,7.5
1349,605,2014년 2월 26일 - 5시,수,X,5,248,8.0
1350,606,2014년 2월 26일 - 6시,수,X,6,291,7.0
1351,607,2014년 2월 26일 - 7시,수,X,7,3687,6.5
1352,608,2014년 2월 26일 - 8시,수,X,8,1994,6.0
1353,609,2014년 2월 26일 - 9시,수,X,9,2937,6.0
1354,610,2014년 2월 26일 - 10시,수,X,10,1836,6.5
1355,611,2014년 2월 26일 - 11시,수,X,11,265,7.0
1356,612,2014년 2월 26일 - 12시,수,X,12,2685,8.0
1357,613,2014년 2월 26일 - 13시,수,X,13,2087,8.5
1358,614,2014년 2월 26일 - 14시,수,X,14,5302,8.5
1359,615,2014년 2월 26일 - 15시,수,X,15,3610,8.0
1360,616,2014년 2월 26일 - 16시,수,X,16,3620,8.0
1361,617,2014년 2월 26일 - 17시,수,X,17,2024,8.0
1362,618,2014년 2월 26일 - 18시,수,X,18,2836,8.0
1363,619,2014년 2월 26일 - 19시,수,X,19,2301,8.0
1364,620,2014년 2월 26일 - 20시,수,X,20,3258,8.0
1365,621,2014년 2월 26일 - 21시,수,X,21,599,8.0
1366,622,2014년 2월 26일 - 22시,수,X,22,569,8.0
1367,623,2014년 2월 26일 - 23시,수,X,23,262,8.0
1368,624,2014년 2월 27일 - 0시,목,X,0,236,10.0
1369,625,2014년 2월 27일 - 1시,목,X,1,261,10.0
1370,626,2014년 2월 27일 - 2시,목,X,2,243,10.0
1371,627,2014년 2월 27일 - 3시,목,X,3,241,9.0
1372,628,2014년 2월 27일 - 4시,목,X,4,552,7.5
1373,629,2014년 2월 27일 - 5시,목,X,5,284,8.0
1374,630,2014년 2월 27일 - 6시,목,X,6,317,7.0
1375,631,2014년 2월 27일 - 7시,목,X,7,305,6.5
1376,632,2014년 2월 27일 - 8시,목,X,8,3819,6.0
1377,633,2014년 2월 27일 - 9시,목,X,9,1933,6.0
1378,634,2014년 2월 27일 - 10시,목,X,10,2974,6.5
1379,635,2014년 2월 27일 - 11시,목,X,11,563,7.0
1380,636,2014년 2월 27일 - 12시,목,X,12,2815,8.0
1381,637,2014년 2월 27일 - 13시,목,X,13,2766,8.5
1382,638,2014년 2월 27일 - 14시,목,X,14,392,8.5
1383,639,2014년 2월 27일 - 15시,목,X,15,418,8.0
1384,640,2014년 2월 27일 - 16시,목,X,16,972,8.0
1385,641,2014년 2월 27일 - 17시,목,X,17,3344,8.0
1386,642,2014년 2월 27일 - 18시,목,X,18,2981,8.0
1387,643,2014년 2월 27일 - 19시,목,X,19,765,8.0
1388,644,2014년 2월 27일 - 20시,목,X,20,662,8.0
1389,645,2014년 2월 27일 - 21시,목,X,21,2031,8.0
1390,646,2014년 2월 27일 - 22시,목,X,22,1950,8.0
1391,647,2014년 2월 27일 - 23시,목,X,23,265,8.0
1392,648,2014년 2월 28일 - 0시,금,X,0,216,10.0
1393,649,2014년 2월 28일 - 1시,금,X,1,365,10.0
1394,650,2014년 2월 28일 - 2시,금,X,2,345,10.0
1395,651,2014년 2월 28일 - 3시,금,X,3,224,9.0
1396,652,2014년 2월 28일 - 4시,금,X,4,224,7.5
1397,653,2014년 2월 28일 - 5시,금,X,5,309,8.0
1398,654,2014년 2월 28일 - 6시,금,X,6,223,7.0
1399,655,2014년 2월 28일 - 7시,금,X,7,2900,6.5
1400,656,2014년 2월 28일 - 8시,금,X,8,2895,6.0
1401,657,2014년 2월 28일 - 9시,금,X,9,421,6.0
1402,658,2014년 2월 28일 - 10시,금,X,10,2754,6.5
1403,659,2014년 2월 28일 - 11시,금,X,11,2783,7.0
1404,660,2014년 2월 28일 - 12시,금,X,12,1977,8.0
1405,661,2014년 2월 28일 - 13시,금,X,13,399,8.5
